location,file,box,male,female,duet,not_kiwi,other_label,close_call,ok_call,far_call,low_noise,medium_noise,high_noise,terrible_noise,trip_date
M01,20220429_053000.WAV,"[102, 115]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220429_064500.WAV,"[112, 145]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220429_183000.WAV,"[452, 468]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220429_194500.WAV,"[665, 690]",false,true,false,false,,false,true,false,false,false,false,true,2022-05-27
M01,20220429_200000.WAV,"[325, 350]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220429_234500.WAV,"[275, 300]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220430_190000.WAV,"[835, 895]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220430_223000.WAV,"[885, 893]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220501_021500.WAV,"[25, 33]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220501_183000.WAV,"[82, 103]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220501_184500.WAV,"[45, 73]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220501_201500.WAV,"[500, 528]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220502_193000.WAV,"[42, 65]",true,false,false,false,,false,false,true,false,false,false,true,2022-05-27
M01,20220503_071500.WAV,"[110, 158]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220503_183000.WAV,"[705, 718]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220504_071500.WAV,"[5, 30]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220504_183000.WAV,"[555, 565]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220504_191500.WAV,"[617, 625]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220504_193000.WAV,"[197, 215]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220504_231500.WAV,"[860, 895]",false,false,true,false,,true,false,false,false,true,false,false,2022-05-27
M01,20220505_051500.WAV,"[540, 548]",false,false,true,false,,false,false,true,true,false,false,false,2022-05-27
M01,20220505_200000.WAV,"[235, 243]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220505_210000.WAV,"[570, 580]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220506_184500.WAV,"[35, 55]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220506_191500.WAV,"[582, 608]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220506_221500.WAV,"[862, 870]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220507_003000.WAV,"[317, 325]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220507_183000.WAV,"[477, 510]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220507_214500.WAV,"[465, 480]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220508_001500.WAV,"[872, 895]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220508_003000.WAV,"[27, 53]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220508_010000.WAV,"[775, 795]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220508_193000.WAV,"[92, 115]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220508_200000.WAV,"[600, 628]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220509_040000.WAV,"[700, 725]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220509_043000.WAV,"[327, 353]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220509_183000.WAV,"[7, 15]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220509_190000.WAV,"[350, 378]",true,false,false,false,,true,false,false,false,false,true,false,2022-05-27
M01,20220509_200000.WAV,"[202, 213]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220509_231500.WAV,"[522, 550]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220510_004500.WAV,"[525, 545]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220510_013000.WAV,"[220, 238]",true,false,false,false,,false,false,true,false,false,false,true,2022-05-27
M01,20220510_070000.WAV,"[740, 750]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220510_191500.WAV,"[0, 25]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220510_201500.WAV,"[855, 893]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220511_033000.WAV,"[55, 78]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220511_060000.WAV,"[475, 520]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220511_071500.WAV,"[177, 203]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220511_191500.WAV,"[47, 68]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220512_041500.WAV,"[705, 713]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220512_070000.WAV,"[700, 723]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220513_051500.WAV,"[365, 385]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220513_053000.WAV,"[282, 313]",true,false,false,false,,true,false,false,false,false,true,false,2022-05-27
M01,20220514_190000.WAV,"[62, 80]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220515_011500.WAV,"[595, 623]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220515_064500.WAV,"[202, 255]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220515_190001.WAV,"[732, 760]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220427_183000.WAV,"[350, 358]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220427_190000.WAV,"[492, 510]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220427_191500.WAV,"[112, 120]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220427_210000.WAV,"[237, 260]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
M04,20220427_221500.WAV,"[677, 708]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220428_184500.WAV,"[37, 73]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_190000.WAV,"[790, 805]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_194500.WAV,"[805, 848]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220429_030000.WAV,"[552, 563]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_044500.WAV,"[537, 565]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220429_183000.WAV,"[512, 533]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_184500.WAV,"[110, 120]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_190000.WAV,"[432, 440]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_191500.WAV,"[45, 65]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_194500.WAV,"[672, 693]",false,true,false,false,,false,true,false,false,false,false,true,2022-05-27
M04,20220430_064500.WAV,"[455, 473]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220430_183000.WAV,"[620, 638]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220430_184500.WAV,"[725, 733]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220430_190000.WAV,"[765, 785]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220430_191500.WAV,"[110, 118]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220430_234500.WAV,"[560, 570]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
M04,20220501_010000.WAV,"[820, 850]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220501_070000.WAV,"[742, 765]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220501_183000.WAV,"[167, 178]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220501_190000.WAV,"[180, 200]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220501_233000.WAV,"[627, 675]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220502_011500.WAV,"[785, 833]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220502_023000.WAV,"[322, 365]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220502_040000.WAV,"[80, 110]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220502_183000.WAV,"[455, 470]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220502_211500.WAV,"[292, 315]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220503_020000.WAV,"[742, 758]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
M04,20220503_050000.WAV,"[515, 545]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220503_190000.WAV,"[85, 93]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220503_191500.WAV,"[410, 425]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_010000.WAV,"[595, 625]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220504_014500.WAV,"[750, 780]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220504_040000.WAV,"[292, 318]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220504_071500.WAV,"[432, 440]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_183000.WAV,"[792, 800]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_190000.WAV,"[747, 755]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_221500.WAV,"[880, 895]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220505_041500.WAV,"[72, 100]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220505_183000.WAV,"[840, 853]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220505_184500.WAV,"[820, 840]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220505_190000.WAV,"[205, 213]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220505_210000.WAV,"[82, 100]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
M04,20220506_184500.WAV,"[22, 30]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220506_234500.WAV,"[675, 723]",false,false,true,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220507_000000.WAV,"[817, 845]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220507_031500.WAV,"[35, 80]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
M04,20220507_060000.WAV,"[697, 745]",false,false,true,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220507_183000.WAV,"[95, 110]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220507_190000.WAV,"[292, 320]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220507_233000.WAV,"[300, 328]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
A01,20220504_203000.WAV,"[55, 78]",false,false,false,true,,,,,,,,,2022-05-27
A01,20220506_070000.WAV,"[660, 668]",false,false,false,true,,,,,,,,,2022-05-27
A01,20220508_190000.WAV,"[405, 428]",false,false,false,true,,,,,,,,,2022-05-27
A01,20220513_213000.WAV,"[850, 873]",false,false,false,true,,,,,,,,,2022-05-27
A01,20220503_183000.WAV,"[70, 90]",false,false,false,true,,,,,,,,,2022-05-27
A01,20220503_183000.WAV,"[105, 113]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_183000.WAV,"[830, 845]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_184500.WAV,"[422, 430]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_190000.WAV,"[722, 743]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_191500.WAV,"[52, 68]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_184500.WAV,"[677, 685]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_194500.WAV,"[90, 98]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
A11,20220501_044500.WAV,"[32, 45]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220501_190000.WAV,"[15, 23]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
A11,20220502_184500.WAV,"[367, 413]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
A11,20220502_191500.WAV,"[150, 158]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220502_194500.WAV,"[595, 628]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
A11,20220502_210000.WAV,"[370, 400]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
A11,20220502_221500.WAV,"[307, 315]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220502_233000.WAV,"[260, 293]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
A11,20220503_011500.WAV,"[227, 260]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
A11,20220503_190000.WAV,"[760, 793]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220503_191500.WAV,"[85, 98]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220504_183000.WAV,"[670, 680]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_183000.WAV,"[687, 705]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_190000.WAV,"[860, 885]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_191500.WAV,"[100, 108]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220506_183000.WAV,"[60, 68]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_070000.WAV,"[82, 90]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_183000.WAV,"[635, 665]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_190000.WAV,"[730, 745]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220508_184500.WAV,"[657, 670]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220510_060000.WAV,"[325, 333]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220511_190000.WAV,"[65, 83]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220513_054500.WAV,"[587, 615]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
A11,20220513_220000.WAV,"[677, 708]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
A01,20220516_044500.WAV,"[262, 270]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
A11,20220429_183000.WAV,"[722, 730]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_190000.WAV,"[605, 625]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_191500.WAV,"[325, 343]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_183000.WAV,"[560, 598]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_184500.WAV,"[255, 278]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_190000.WAV,"[767, 775]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_191500.WAV,"[312, 333]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220502_183000.WAV,"[182, 198]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
A11,20220503_184500.WAV,"[860, 868]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220503_191500.WAV,"[10, 18]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220504_183000.WAV,"[570, 578]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220504_191500.WAV,"[190, 198]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_184500.WAV,"[382, 390]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_190000.WAV,"[100, 113]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220506_183000.WAV,"[597, 608]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220506_190000.WAV,"[72, 80]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_183000.WAV,"[550, 573]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_190000.WAV,"[615, 625]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220508_184500.WAV,"[462, 493]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220511_190000.WAV,"[160, 180]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220513_023000.WAV,"[610, 680]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
A11,20220429_183000.WAV,"[690, 698]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_183000.WAV,"[505, 520]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_190000.WAV,"[722, 740]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_191500.WAV,"[232, 253]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220503_183000.WAV,"[715, 723]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220503_184500.WAV,"[590, 598]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220504_191500.WAV,"[112, 128]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_184500.WAV,"[350, 370]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220506_190000.WAV,"[682, 690]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_183000.WAV,"[40, 53]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_190000.WAV,"[322, 330]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220511_190000.WAV,"[115, 143]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220512_030000.WAV,"[827, 835]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
A11,20220512_190001.WAV,"[630, 638]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_183000.WAV,"[415, 443]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_183000.WAV,"[420, 430]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_190000.WAV,"[672, 688]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_191500.WAV,"[177, 203]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220503_184500.WAV,"[192, 220]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220505_184500.WAV,"[295, 325]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220506_190000.WAV,"[600, 608]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220507_183000.WAV,"[87, 98]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
A11,20220507_190000.WAV,"[302, 310]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220429_183000.WAV,"[137, 150]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220430_191500.WAV,"[465, 485]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
A11,20220507_190000.WAV,"[127, 138]",false,false,false,true,,,,,,,,,2022-05-27
A11,20220515_221500.WAV,"[60, 85]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220428_043000.WAV,"[412, 438]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
B12M,20220428_053000.WAV,"[450, 468]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220428_054500.WAV,"[490, 545]",false,false,true,false,,false,false,true,false,true,false,false,2022-05-27
B12M,20220428_213000.WAV,"[185, 215]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220429_021500.WAV,"[115, 143]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220429_033000.WAV,"[597, 620]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220429_071500.WAV,"[665, 680]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220430_013000.WAV,"[327, 355]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
B12M,20220430_024500.WAV,"[487, 515]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220430_033000.WAV,"[362, 380]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220430_043000.WAV,"[587, 610]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220501_054500.WAV,"[775, 808]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220502_003000.WAV,"[597, 610]",false,false,false,true,,,,,,,,,2022-05-27
B12M,20220503_064500.WAV,"[752, 785]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220503_070000.WAV,"[25, 50]",false,true,false,false,,true,false,false,true,false,false,false,2022-05-27
B12M,20220503_203000.WAV,"[30, 58]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220504_004500.WAV,"[690, 720]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220504_031500.WAV,"[607, 640]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220504_033000.WAV,"[795, 828]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220504_041500.WAV,"[760, 780]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
B12M,20220504_054500.WAV,"[675, 710]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220504_201500.WAV,"[130, 155]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
B12M,20220505_034500.WAV,"[767, 803]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220505_054500.WAV,"[137, 168]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220505_193000.WAV,"[100, 130]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220505_194500.WAV,"[145, 183]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220505_203000.WAV,"[837, 855]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220506_034500.WAV,"[365, 383]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220506_050000.WAV,"[247, 275]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220506_191500.WAV,"[252, 288]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220506_203000.WAV,"[0, 15]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
B12M,20220507_214500.WAV,"[252, 273]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
B12M,20220508_183000.WAV,"[175, 185]",false,false,false,true,,,,,,,,,2022-05-27
B12M,20220508_191500.WAV,"[67, 95]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220509_031500.WAV,"[195, 228]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220509_064500.WAV,"[135, 150]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
B12M,20220510_070000.WAV,"[347, 378]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
B12M,20220511_211500.WAV,"[440, 463]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220511_213000.WAV,"[722, 748]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220512_190000.WAV,"[372, 380]",false,false,false,true,,,,,,,,,2022-05-27
B12M,20220428_043000.WAV,"[180, 245]",false,false,true,false,,false,true,false,false,false,false,true,2022-05-27
B12M,20220428_060000.WAV,"[85, 110]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220429_021500.WAV,"[707, 743]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220429_070000.WAV,"[580, 605]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220503_064500.WAV,"[590, 620]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
B12M,20220505_043000.WAV,"[492, 523]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220507_214500.WAV,"[222, 238]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220510_204500.WAV,"[565, 588]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
B12M,20220428_044500.WAV,"[312, 343]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220428_060000.WAV,"[410, 440]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
B12M,20220429_070000.WAV,"[407, 430]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220430_010000.WAV,"[175, 203]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220503_064500.WAV,"[317, 385]",false,false,true,false,,true,false,false,false,true,false,false,2022-05-27
B12M,20220428_044500.WAV,"[0, 15]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220514_234500.WAV,"[295, 315]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
B12M,20220515_023000.WAV,"[15, 43]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220515_031500.WAV,"[75, 105]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220515_221500.WAV,"[72, 80]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220516_004500.WAV,"[285, 320]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220516_060000.WAV,"[612, 640]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220519_234500.WAV,"[75, 83]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220520_204500.WAV,"[635, 648]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220520_213000.WAV,"[717, 740]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
B12M,20220523_054500.WAV,"[540, 608]",false,false,true,false,,false,false,true,false,false,true,false,2022-05-27
B12M,20220523_061500.WAV,"[350, 390]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220525_041500.WAV,"[480, 493]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
B12M,20220526_064500.WAV,"[657, 690]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
B12M,20220526_190000.WAV,"[522, 543]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220515_234500.WAV,"[330, 350]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220516_060000.WAV,"[325, 350]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
B12M,20220526_190000.WAV,"[247, 273]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
B12M,20220518_231500.WAV,"[160, 188]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
B12M,20220516_063000.WAV,"[817, 843]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220427_233000.WAV,"[12, 43]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
C05,20220428_183000.WAV,"[165, 180]",false,false,false,true,,,,,,,,,2022-05-27
C05,20220429_014500.WAV,"[115, 128]",true,false,false,false,,true,false,false,false,true,false,false,2022-05-27
C05,20220430_061500.WAV,"[457, 490]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220501_184500.WAV,"[107, 140]",true,false,false,false,,true,false,false,false,false,true,false,2022-05-27
C05,20220502_040000.WAV,"[437, 448]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220502_201500.WAV,"[405, 425]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220503_190000.WAV,"[720, 748]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
C05,20220504_190000.WAV,"[772, 833]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
C05,20220505_041500.WAV,"[407, 438]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220505_071500.WAV,"[2, 20]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220429_233000.WAV,"[837, 868]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
